resuFALSEt.match_id,resuFALSEt.radiant_TRUEin,resuFALSEt.duration,resuFALSEt.pFALSEayer_1_hero_id,resuFALSEt.pFALSEayer_2_hero_id,resuFALSEt.pFALSEayer_3_hero_id,resuFALSEt.pFALSEayer_4_hero_id,resuFALSEt.pFALSEayer_5_hero_id,resuFALSEt.pFALSEayer_6_hero_id,resuFALSEt.pFALSEayer_7_hero_id,resuFALSEt.pFALSEayer_8_hero_id,resuFALSEt.pFALSEayer_9_hero_id,resuFALSEt.pFALSEayer_10_hero_id
1884970231,TRUE,3245,58,5,73,31,63,68,67,50,110,11
1884970232,FALSE,1587,91,19,59,75,41,55,73,100,31,42
1884970233,TRUE,2086,11,75,87,85,41,7,74,37,69,12
1884970234,TRUE,2729,22,58,102,53,74,30,34,59,21,27
1884970235,TRUE,3470,35,28,41,30,4,75,99,76,1,9
1884970236,TRUE,2668,63,95,27,69,41,76,39,30,105,48
1884970237,FALSE,2614,49,20,53,23,99,100,104,95,42,80
1884970239,FALSE,2348,21,56,54,76,36,42,14,1,96,29
1884970240,TRUE,1830,26,91,89,3,41,14,93,53,32,106
1884970241,TRUE,1735,7,11,71,83,95,15,14,9,39,30
1884970242,TRUE,1699,93,91,17,20,19,5,55,28,56,65
1884970243,FALSE,1809,30,67,8,6,27,35,85,16,56,84
1884970244,TRUE,1679,55,15,53,31,70,14,2,27,80,59
1884970246,FALSE,2212,1,16,98,105,21,67,30,14,93,79
1884970247,FALSE,3168,28,14,88,5,54,2,44,15,84,21
1884970249,FALSE,2940,25,30,69,106,54,73,74,32,103,41
1884970253,TRUE,3248,11,74,56,30,22,86,1,9,6,106
1884970254,TRUE,3076,35,66,33,95,31,23,32,75,93,3
1884970255,FALSE,3139,32,16,52,1,86,51,73,62,25,21
1884970256,FALSE,2581,85,36,48,63,15,18,84,75,39,68
1884970257,FALSE,2578,11,38,28,68,72,85,93,109,9,25
1884970258,FALSE,2185,8,21,107,50,11,71,39,69,106,51
1884970259,TRUE,2859,8,14,22,74,81,10,2,5,6,100
1884970260,FALSE,1698,14,48,1,41,83,102,59,22,18,5
1884970269,FALSE,4022,28,110,100,99,40,32,75,22,29,7
1884970270,FALSE,1476,104,2,97,14,96,11,57,84,100,59
1884970271,FALSE,2297,69,21,66,51,47,75,99,40,68,1
1884970272,TRUE,2895,11,21,1,73,7,8,13,48,20,81
1884970273,TRUE,3341,5,88,72,21,15,10,30,35,101,63
1884970274,TRUE,2829,81,70,76,106,101,4,7,10,67,19
1884970275,FALSE,1525,16,6,65,73,105,26,75,36,19,42
1884970276,FALSE,2936,39,67,26,14,2,9,21,1,112,11
1884970277,FALSE,2451,6,7,2,20,14,47,21,30,37,72
1884970278,TRUE,1764,7,85,82,81,75,93,5,33,62,6
1884970279,TRUE,2366,83,48,104,85,86,14,67,52,43,47
1884970292,FALSE,2665,38,86,37,102,28,5,39,63,27,71
1884970293,TRUE,2143,18,6,14,59,44,37,29,4,35,62
1884970294,FALSE,2785,17,2,82,110,15,46,44,42,21,79
1884970295,FALSE,2517,57,68,69,98,44,93,70,95,17,14
1884970296,FALSE,2536,22,18,4,8,26,1,54,71,6,36
1884970297,FALSE,2467,44,112,35,5,101,15,22,36,99,3
1884970300,FALSE,2637,71,34,25,104,77,52,9,63,18,56
1884970301,FALSE,2954,5,30,53,46,104,25,4,67,41,37
1884970302,FALSE,2396,59,50,62,14,76,73,35,81,32,84
1884970303,TRUE,2852,39,21,69,3,1,46,26,25,76,78
1884970304,FALSE,2405,50,14,75,49,101,33,104,74,16,73
1884970305,FALSE,2969,4,30,110,28,26,78,32,50,59,64
1884970315,FALSE,3077,14,44,36,51,26,93,46,112,16,40
1884970316,FALSE,3189,85,30,58,38,74,33,71,14,93,73
1884970317,FALSE,2110,86,74,65,15,98,18,87,17,30,69
1884970318,FALSE,2579,103,22,81,110,31,63,49,8,79,62
1884970320,FALSE,2345,110,74,8,28,40,36,93,86,21,43
1884970321,TRUE,2750,21,92,106,18,51,73,107,74,94,8
1884970322,FALSE,2517,49,2,64,25,21,6,72,26,7,74
1884970323,TRUE,2159,102,35,60,25,6,12,29,44,72,19
1884970324,TRUE,3554,21,99,32,6,1,45,93,4,85,14
1884970325,TRUE,2567,51,70,8,96,97,27,30,48,63,13
1884970326,TRUE,2392,44,42,11,106,84,35,21,101,62,2
1884970327,FALSE,2899,12,25,8,32,5,81,54,49,28,22
1884970328,TRUE,2000,5,99,21,25,23,82,71,100,26,10
1884970329,FALSE,3400,67,7,12,51,62,46,66,2,21,1
1884970332,FALSE,1981,47,3,58,104,34,62,14,64,94,44
1884970333,FALSE,2690,17,104,91,5,18,8,12,39,51,69
1884970337,FALSE,2952,14,27,21,81,87,104,18,53,50,94
1884970339,TRUE,1951,5,54,9,97,99,11,56,44,14,84
1884970340,FALSE,2250,86,81,90,23,37,97,93,75,20,7
1884970342,TRUE,2196,104,70,84,9,40,101,95,78,6,61
1884970345,TRUE,1550,103,73,112,69,21,88,91,11,1,3
1884970346,FALSE,2161,7,14,8,34,37,84,19,107,56,31
1884970347,TRUE,3813,96,40,54,14,46,61,36,23,104,73
1884970348,TRUE,1539,39,63,62,28,21,90,10,73,100,8
1884970349,FALSE,2702,100,105,104,45,17,88,75,84,1,60
1884970350,TRUE,3475,30,103,5,51,98,107,17,12,90,94
1884970351,TRUE,3169,34,51,12,71,27,25,20,69,36,42
1884970360,FALSE,3119,93,99,12,25,30,85,84,8,22,35
1884970361,FALSE,2652,42,61,97,5,93,12,13,69,45,7
1884970362,FALSE,2902,41,64,14,12,68,39,26,104,21,42
1884970363,FALSE,2421,101,16,13,1,99,74,106,14,42,25
1884970364,FALSE,2127,14,63,102,26,71,62,21,6,42,72
1884970365,TRUE,2604,55,27,62,19,84,61,42,32,87,14
1884970366,FALSE,2944,36,44,50,11,9,69,74,35,8,21
1884970367,FALSE,2032,19,11,16,74,8,96,14,86,104,2
1884970368,FALSE,3134,47,17,1,101,11,15,28,45,52,36
1884970369,TRUE,2604,61,32,81,18,71,53,74,97,62,1
1884970370,TRUE,1856,100,93,11,107,32,74,53,7,73,13
1884970371,TRUE,1883,1,50,74,60,57,14,62,12,39,7
1884970379,FALSE,3822,2,30,11,102,1,99,6,67,75,50
1884970381,FALSE,1583,21,6,87,53,14,64,4,36,32,30
1884970382,TRUE,2328,52,9,74,73,57,11,48,21,7,19
1884970383,FALSE,2272,60,18,17,99,103,61,106,27,4,67
1884970385,TRUE,1987,75,103,71,94,37,46,93,5,76,62
1884970387,TRUE,3431,71,94,101,60,55,30,14,21,73,5
1884970388,TRUE,3218,22,50,43,41,72,21,2,7,11,62
1884970389,TRUE,2331,76,9,33,62,6,32,45,55,79,52
1884970395,TRUE,2635,57,1,67,11,50,100,72,39,104,86
1884970396,TRUE,1767,99,27,48,74,98,60,75,62,14,93
1884970406,TRUE,2495,93,29,11,32,9,50,80,21,41,104
1884970410,FALSE,3131,69,55,46,1,86,21,101,39,82,57
1884970411,TRUE,2166,17,98,86,74,93,12,77,53,44,71
1884970412,FALSE,1722,82,100,74,2,75,22,11,104,57,96
1884970413,FALSE,2900,22,84,56,53,86,110,7,75,47,70
1884970414,TRUE,2715,53,42,84,7,62,71,2,32,73,83
1884970416,FALSE,2960,44,9,38,7,3,106,21,42,62,70
1884970417,FALSE,3403,50,102,11,64,28,26,104,25,40,67
1884970423,FALSE,2658,98,104,87,74,7,21,100,23,14,42
1884970424,FALSE,3541,12,35,40,7,88,59,5,87,32,47
1884970425,FALSE,2200,69,73,112,21,107,74,93,57,14,100
1884970426,TRUE,3684,72,26,42,11,54,73,74,51,5,49
1884970427,TRUE,2399,57,11,104,25,77,71,16,21,39,29
1884970428,FALSE,2339,68,75,20,1,43,25,26,11,21,19
1884970429,TRUE,1271,14,70,74,30,21,101,8,5,40,2
1884970430,TRUE,1843,93,9,27,67,72,23,80,111,36,86
1884970437,FALSE,1845,14,98,11,9,34,67,71,75,59,85
1884970438,TRUE,3361,61,69,28,15,22,25,60,32,50,4
1884970439,TRUE,3748,88,94,11,53,105,84,18,58,21,8
1884970440,TRUE,1990,25,62,104,11,44,75,72,92,53,1
1884970441,TRUE,3267,67,43,23,68,32,4,19,73,95,20
1884970442,FALSE,2757,23,30,16,94,44,29,95,17,45,88
1884970443,FALSE,2702,16,27,68,44,11,13,26,43,85,72
1884970444,FALSE,2554,68,17,4,12,83,32,7,52,1,71
1884970445,TRUE,2350,5,46,54,81,75,69,88,23,74,39
1884970446,FALSE,2285,84,109,3,16,112,37,22,95,9,86
1884970447,FALSE,2598,19,86,53,14,1,90,29,26,48,21
1884970459,TRUE,3612,99,8,35,27,109,13,67,30,62,3
1884970460,FALSE,2962,53,78,79,6,75,103,96,82,60,17
1884970461,TRUE,2787,66,32,46,41,29,36,11,16,30,62
1884970462,TRUE,3410,99,112,48,27,52,72,33,7,54,29
1884970463,TRUE,2397,9,72,10,73,14,58,34,42,104,98
1884970464,FALSE,2034,96,11,39,101,44,70,74,53,3,21
1884970465,FALSE,2123,12,8,95,62,30,60,27,47,70,52
1884970466,FALSE,2380,32,26,70,74,63,64,89,48,1,21
1884970467,FALSE,3497,40,26,72,18,81,35,23,104,54,71
1884970468,FALSE,1997,17,100,18,101,1,69,36,47,39,6
1884970469,TRUE,3065,58,98,102,43,6,107,51,8,35,99
1884970470,TRUE,3966,13,106,29,68,67,12,26,11,42,36
1884970471,FALSE,2550,54,35,1,99,86,85,14,39,25,44
1884970481,FALSE,3674,75,23,16,1,104,94,4,29,33,85
1884970482,FALSE,1916,17,104,48,76,8,54,73,100,21,46
1884970483,TRUE,1723,59,106,32,81,85,79,25,1,93,112
1884970484,FALSE,239,74,53,8,97,98,59,62,25,35,11
1884970485,FALSE,2415,67,73,8,64,21,17,57,44,87,98
1884970486,FALSE,3181,72,12,92,35,59,33,98,62,4,112
1884970487,TRUE,2215,97,67,62,102,68,112,8,19,55,14
1884970494,FALSE,3587,52,104,71,6,68,73,10,85,45,8
1884970495,TRUE,2395,14,8,70,26,62,22,55,18,35,21
1884970496,TRUE,3188,72,1,14,104,34,44,105,43,40,31
1884970497,FALSE,1835,10,84,85,26,59,30,14,74,73,53
1884970498,FALSE,2459,25,104,82,100,56,94,70,5,44,14
1884970499,TRUE,3343,54,74,21,41,68,4,42,100,75,3
1884970500,FALSE,3042,100,111,23,19,57,107,76,68,16,14
1884970501,TRUE,3287,93,74,55,41,84,67,87,7,73,90
1884970507,TRUE,2706,20,19,93,74,69,11,44,57,70,73
1884970508,TRUE,2513,23,26,56,93,49,68,14,22,83,11
1884970509,TRUE,2767,5,76,55,77,26,44,64,14,74,20
1884970510,FALSE,2265,34,28,73,69,30,11,67,21,62,27
1884970512,TRUE,2560,103,77,93,60,63,104,9,27,99,52
1884970523,FALSE,2176,42,14,104,36,62,39,1,102,6,90
1884970524,FALSE,1929,45,44,39,7,2,8,52,60,21,23
1884970526,TRUE,1428,32,46,75,71,67,73,112,62,11,1
1884970527,TRUE,2640,25,21,22,83,32,56,70,6,62,19
1884970529,TRUE,1578,80,109,12,22,31,1,23,74,36,63
1884970530,FALSE,3943,80,2,50,31,47,74,12,23,53,86
1884970539,FALSE,1913,86,28,105,92,14,74,8,85,36,12
1884970540,TRUE,1832,12,57,30,39,71,44,59,2,25,27
1884970541,FALSE,889,100,6,11,46,72,44,104,110,55,74
1884970542,FALSE,2041,8,104,11,84,27,100,60,48,14,65
1884970543,TRUE,1549,93,47,5,61,30,69,49,88,54,96
1884970545,TRUE,3425,52,61,107,100,63,48,34,77,19,62
1884970546,FALSE,2886,12,7,53,19,93,35,18,6,20,11
1884970547,FALSE,2299,14,70,71,25,82,74,28,32,57,73
1884970548,TRUE,1928,91,7,29,5,31,46,12,69,89,50
1884970549,FALSE,2033,70,4,104,26,99,50,32,48,103,9
1884970554,TRUE,2918,7,1,34,104,32,13,5,12,86,59
1884970555,TRUE,1914,37,11,70,93,85,8,20,74,97,40
1884970556,TRUE,2359,14,71,30,54,21,23,25,12,5,100
1884970557,TRUE,3095,21,11,71,22,23,6,43,1,14,84
1884970558,FALSE,2694,53,43,7,12,49,67,110,63,69,86
1884970559,TRUE,2646,62,27,88,83,47,102,11,41,59,12
1884970560,TRUE,2983,26,49,51,28,100,3,73,109,32,25
1884970561,TRUE,3116,32,25,35,86,70,92,21,62,40,105
1884970562,FALSE,2225,106,98,5,71,41,57,75,44,74,42
1884970563,TRUE,194,53,91,102,84,38,10,94,11,58,90
1884970564,FALSE,2049,14,71,21,12,62,30,23,48,101,75
1884970565,TRUE,3206,102,6,36,35,104,27,72,30,47,41
1884970567,TRUE,1607,30,54,75,99,86,5,90,19,2,55
1884970568,TRUE,2330,25,7,95,102,9,72,98,103,93,14
1884970569,TRUE,2638,40,67,20,49,7,4,22,110,14,34
1884970570,FALSE,2266,15,104,11,93,60,44,27,102,52,69
1884970571,TRUE,3010,12,59,28,44,7,2,16,42,8,32
1884970572,TRUE,1956,4,46,43,98,35,19,32,74,62,91
1884970573,TRUE,3440,19,79,98,105,1,50,106,84,102,76
1884970575,FALSE,2753,35,4,60,70,34,99,55,2,50,11
1884970577,FALSE,2087,74,67,104,25,62,33,28,50,46,99
1884970578,TRUE,3683,14,95,105,35,97,104,25,71,86,44
1884970579,TRUE,2373,72,29,83,101,87,45,34,60,31,84
1884970581,TRUE,3601,102,87,44,30,43,5,1,36,8,14
1884970582,TRUE,4281,30,94,100,84,104,81,2,57,68,14
1884970583,FALSE,1969,14,104,62,19,11,8,73,85,51,50
1884970594,TRUE,3968,68,4,12,26,41,107,8,44,14,9
1884970595,TRUE,2332,105,39,96,62,12,99,26,9,74,106
1884970596,FALSE,2392,19,6,21,61,71,44,110,42,70,25
1884970597,TRUE,2097,60,31,56,100,74,25,30,28,36,103
1884970599,FALSE,2786,5,60,51,11,25,22,21,110,97,74
1884970600,TRUE,1841,50,59,97,40,48,25,104,7,21,85
1884970601,FALSE,2395,105,88,73,18,60,79,72,23,69,22
1884970602,FALSE,1639,39,14,1,32,53,111,8,61,46,20
1884970603,FALSE,3796,3,111,105,7,89,25,45,100,93,80
1884970604,TRUE,2075,5,47,67,74,42,15,29,44,73,25
1884970605,FALSE,2452,14,65,94,92,39,25,1,68,36,9
1884970613,FALSE,2067,1,76,43,55,65,42,81,39,80,41
1884970614,TRUE,3216,67,7,28,39,86,21,104,26,93,100
1884970615,FALSE,2338,6,66,71,15,87,97,9,13,77,74
1884970616,TRUE,1707,33,11,31,63,1,5,18,93,80,91
1884970617,TRUE,2886,18,35,54,66,52,63,87,65,99,76
1884970618,FALSE,3182,76,50,52,30,100,32,70,102,7,97
1884970619,FALSE,2119,40,2,28,101,67,102,62,69,72,19
1884970620,TRUE,2119,15,80,14,83,90,48,25,7,6,11
1884970621,TRUE,2360,37,14,65,4,44,12,6,27,32,86
1884970632,FALSE,3229,35,59,47,20,104,2,4,96,44,28
1884970633,TRUE,4000,38,23,8,14,31,71,70,35,4,81
1884970635,TRUE,2928,68,95,11,23,6,12,91,36,7,34
1884970636,TRUE,2597,104,23,21,48,97,1,8,5,78,10
1884970637,FALSE,2724,46,62,14,35,6,93,86,16,87,84
1884970643,TRUE,2516,61,96,64,14,26,28,43,59,78,30
1884970644,TRUE,2229,54,99,102,71,31,86,67,75,43,81
1884970645,TRUE,2818,36,87,47,69,70,8,14,6,46,26
1884970646,FALSE,2846,80,17,37,45,82,79,96,49,67,28
1884970648,FALSE,2868,25,92,98,78,54,93,5,8,73,14
1884970649,FALSE,2259,17,28,6,54,78,7,90,98,70,94
1884970651,TRUE,2494,53,3,62,1,14,63,41,21,44,35
1884970653,TRUE,3390,14,104,33,51,93,5,48,110,9,11
1884970661,FALSE,2212,56,30,7,34,106,63,77,21,29,72
1884970662,FALSE,2807,17,104,21,23,62,32,71,93,4,19
1884970663,FALSE,1461,101,49,54,32,41,83,99,28,102,84
1884970664,TRUE,2333,21,60,100,5,11,94,9,44,63,70
1884970665,FALSE,2567,85,19,2,41,44,73,48,104,81,12
1884970666,TRUE,2434,41,87,17,86,71,106,60,112,68,18
1884970667,FALSE,3553,7,30,14,89,34,16,11,9,44,5
1884970676,FALSE,2154,70,5,8,59,91,35,21,1,104,15
1884970677,TRUE,2186,70,10,7,34,11,98,95,52,64,44
1884970678,TRUE,2165,71,44,110,70,97,43,35,42,49,101
1884970679,TRUE,3341,85,86,18,21,28,79,94,95,88,40
1884970680,FALSE,2630,98,7,18,47,93,34,12,26,21,63
1884970681,TRUE,2492,25,16,36,4,51,35,76,85,6,112
1884970682,FALSE,3234,67,22,100,65,74,75,21,1,5,88
1884970683,FALSE,2483,17,8,57,52,70,14,45,44,74,2
1884970684,TRUE,2968,45,72,36,21,5,51,46,1,69,9
1884970685,TRUE,3634,39,51,53,4,28,99,35,56,21,17
1884970686,TRUE,2966,70,102,32,18,71,73,110,5,35,62
1884970687,FALSE,2228,76,35,57,13,53,14,7,99,90,23
1884970690,TRUE,2491,84,47,61,27,34,70,97,72,100,33
1884970691,TRUE,3254,73,7,15,83,71,100,9,87,44,106
1884970693,FALSE,1681,27,38,95,101,29,8,22,2,86,72
1884970694,FALSE,2251,93,70,16,92,28,20,25,71,73,43
1884970695,TRUE,3788,54,44,101,74,35,42,94,64,100,46
1884970697,TRUE,3226,102,78,60,65,44,31,23,67,58,51
1884970698,TRUE,1955,104,67,71,62,9,21,32,106,6,56
1884970700,TRUE,3187,106,57,45,44,18,39,7,78,74,21
1884970701,FALSE,2438,81,86,95,59,39,13,55,28,14,71
1884970710,FALSE,3114,95,59,93,83,21,39,14,81,54,100
1884970711,FALSE,1899,48,2,77,73,5,9,58,11,41,32
1884970712,TRUE,2988,11,62,26,71,73,30,21,104,22,84
1884970713,TRUE,2854,11,69,70,74,14,44,32,75,93,110
1884970714,TRUE,2106,11,72,30,48,36,110,42,111,21,1
1884970715,FALSE,2421,93,77,21,74,16,5,73,8,3,11
1884970716,FALSE,2999,41,62,35,14,92,64,12,29,100,106
1884970723,FALSE,3109,74,21,59,85,53,28,68,99,8,46
1884970724,TRUE,2070,44,88,20,48,28,14,7,11,93,30
1884970725,FALSE,2566,53,14,82,4,34,60,98,106,21,5
1884970726,TRUE,2634,57,102,81,47,20,96,9,41,64,35
1884970727,TRUE,3162,55,26,84,88,8,102,46,62,47,14
1884970728,FALSE,1581,30,46,52,8,51,102,85,25,72,93
1884970738,TRUE,2810,94,75,52,17,8,1,74,58,45,21
1884970739,FALSE,2832,54,74,98,17,6,52,42,34,2,5
1884970740,TRUE,1773,75,59,19,78,5,13,89,107,93,96
1884970742,TRUE,3359,41,69,21,46,30,73,26,22,51,8
1884970754,TRUE,2474,7,40,47,74,68,112,2,21,16,77
1884970755,TRUE,1946,69,37,7,54,29,104,86,14,96,11
1884970756,TRUE,1325,15,62,85,97,20,22,16,5,32,49
1884970757,TRUE,3620,14,104,33,18,48,40,21,7,25,71
1884970758,TRUE,2548,21,75,7,51,63,60,25,56,9,1
1884970759,TRUE,2528,74,5,95,14,8,33,75,16,39,42
1884970770,TRUE,3451,38,106,86,25,20,16,23,39,14,51
1884970771,TRUE,2603,12,14,32,86,16,74,2,8,25,63
1884970772,TRUE,3038,29,9,53,74,2,56,3,32,23,21
1884970773,TRUE,1622,42,45,55,36,2,77,80,47,12,95
1884970774,FALSE,4192,14,33,88,35,36,11,42,8,40,30
1884970775,FALSE,2176,1,73,25,75,11,88,97,62,100,21
1884970776,FALSE,2883,35,21,110,10,40,74,66,81,100,20
1884970777,FALSE,1863,71,6,45,19,47,62,70,75,41,26
1884970778,TRUE,1655,100,44,36,50,48,21,25,14,19,101
1884970780,FALSE,2133,11,9,26,73,95,12,68,54,14,22
1884970781,FALSE,3054,32,35,4,5,36,61,30,54,62,104
1884970786,TRUE,2314,39,73,85,100,5,14,54,20,68,44
1884970787,FALSE,2362,74,64,41,7,51,67,99,60,91,30
1884970788,TRUE,2686,11,28,40,52,48,16,73,32,69,21
1884970789,FALSE,1858,11,1,100,74,45,65,5,70,51,21
1884970791,TRUE,1879,95,42,7,107,67,14,68,21,104,35
1884970792,TRUE,1891,11,83,30,47,21,102,53,25,55,1
1884970794,TRUE,2150,74,22,8,104,32,73,53,30,106,44
1884970795,FALSE,1730,93,23,104,5,36,10,2,55,74,30
1884970796,FALSE,3201,14,6,36,99,31,44,59,76,71,3
1884970797,TRUE,1978,44,30,84,71,11,15,19,101,4,3
1884970804,TRUE,2786,102,4,71,5,42,7,11,12,104,70
1884970805,TRUE,2794,74,42,35,38,26,8,57,18,72,86
1884970807,FALSE,4422,87,12,100,25,69,7,28,9,110,23
1884970808,TRUE,2221,55,4,44,27,88,95,36,35,1,59
1884970809,FALSE,4336,106,23,104,27,32,39,105,19,10,3
1884970810,FALSE,3051,26,35,2,11,43,30,94,59,22,31
1884970811,TRUE,3481,93,92,3,77,23,43,73,97,40,101
1884970812,TRUE,2256,87,16,60,11,44,31,39,109,112,69
1884970813,TRUE,2362,36,49,30,5,48,27,2,59,39,71
1884970814,FALSE,2093,50,31,67,41,20,12,101,33,22,45
1884970816,FALSE,3962,102,9,107,59,86,47,27,16,37,25
1884970817,FALSE,2145,1,37,5,14,74,23,32,7,75,34
1884970818,TRUE,3314,69,37,106,25,86,5,97,51,32,14
1884970819,TRUE,3032,93,50,25,14,36,104,85,68,5,100
1884970827,TRUE,2072,71,57,2,107,67,11,86,46,25,73
1884970829,TRUE,2549,106,5,73,27,62,53,63,39,69,68
1884970830,TRUE,3727,53,1,100,44,99,79,57,75,15,36
1884970833,TRUE,2492,83,26,44,70,52,4,71,43,74,8
1884970834,TRUE,2661,19,102,62,53,7,101,112,88,21,28
1884970837,FALSE,2461,60,69,3,44,12,70,104,107,75,21
1884970838,TRUE,2978,30,18,7,74,2,1,64,49,26,97
1884970839,FALSE,1773,90,57,101,17,48,81,36,51,37,60
1884970840,FALSE,2460,110,48,93,22,45,33,5,104,6,4
1884970850,TRUE,1857,32,106,49,70,43,62,54,104,71,14
1884970851,TRUE,2214,39,97,33,16,44,112,79,11,21,8
1884970852,TRUE,2158,28,25,57,58,104,78,74,21,53,69
1884970853,FALSE,3310,8,18,4,83,11,39,7,74,56,9
1884970855,TRUE,2230,21,50,28,75,34,69,1,61,86,22
1884970856,TRUE,2406,1,84,9,6,2,74,7,68,64,58
1884970858,FALSE,3113,34,84,14,79,48,63,101,73,104,57
1884970859,FALSE,2368,2,47,59,14,81,102,4,61,65,20
1884970860,TRUE,1879,95,20,53,101,67,14,62,73,60,29
1884970861,TRUE,2015,74,62,2,57,5,27,6,21,10,78
1884970872,FALSE,3355,13,25,100,34,75,53,70,107,22,28
1884970873,TRUE,3274,25,59,47,69,71,34,103,14,53,4
1884970874,TRUE,3481,81,25,44,17,40,51,30,14,39,54
1884970875,TRUE,2093,14,67,70,27,31,7,35,87,104,30
1884970878,FALSE,2075,74,100,21,12,26,73,42,60,52,20
1884970879,FALSE,3592,1,106,91,9,60,21,87,2,74,39
1884970882,TRUE,2067,67,18,68,25,82,74,7,12,4,19
1884970883,TRUE,1705,109,54,104,65,52,53,93,55,43,20
1884970884,FALSE,2061,107,20,25,26,28,1,30,70,13,75
1884970886,FALSE,2502,106,20,69,87,44,28,39,31,47,112
1884970898,FALSE,3519,104,93,45,34,68,63,86,51,21,13
1884970899,FALSE,1760,73,32,70,12,77,87,8,39,84,62
1884970900,FALSE,3313,55,97,43,23,104,21,53,19,78,100
1884970901,TRUE,2384,36,41,16,54,11,35,63,98,2,37
1884970902,TRUE,3245,73,14,44,2,100,9,46,53,78,54
1884970903,TRUE,2178,42,79,100,25,51,28,3,36,96,62
1884970904,FALSE,2484,71,3,2,14,86,48,11,36,17,70
1884970905,TRUE,256,53,95,77,20,81,98,64,102,43,68
1884970906,TRUE,2864,5,104,46,67,26,84,112,35,106,4
1884970907,TRUE,1203,11,31,1,64,53,17,12,7,35,93
1884970908,FALSE,2085,29,72,68,75,25,23,73,27,94,7
1884970909,TRUE,2222,6,42,57,1,2,14,27,101,53,35
1884970920,FALSE,3405,27,72,4,17,21,87,100,13,69,14
1884970922,FALSE,2708,36,21,16,106,101,39,44,65,7,61
1884970923,FALSE,2433,51,42,25,74,62,71,46,67,84,13
1884970924,TRUE,2146,25,91,8,60,5,30,102,47,19,100
1884970925,FALSE,2880,42,66,74,99,39,70,21,26,100,12
1884970926,TRUE,1886,107,74,2,41,70,39,7,54,82,73
1884970927,FALSE,3509,107,20,32,18,16,71,14,102,52,21
1884970928,TRUE,1978,93,11,73,85,86,7,8,15,13,98
1884970929,TRUE,3175,44,6,18,22,35,14,84,32,21,26
1884970930,TRUE,2381,6,18,14,7,81,32,105,74,44,75
1884970931,FALSE,2287,54,96,21,28,5,75,35,104,44,12
1884970932,FALSE,1781,81,101,19,33,50,11,99,107,104,30
1884970938,TRUE,2972,38,25,106,9,1,30,93,53,59,4
1884970939,FALSE,3664,6,63,35,49,14,41,104,85,75,70
1884970940,TRUE,250,14,16,46,15,67,35,100,107,11,90
1884970941,FALSE,3561,9,68,93,11,81,73,41,75,34,71
1884970942,TRUE,1383,73,21,28,41,86,42,7,68,11,97
1884970943,TRUE,2562,35,70,28,57,14,64,39,74,21,48
1884970945,TRUE,3077,36,62,43,34,99,27,1,70,54,45
1884970946,FALSE,2884,73,5,42,98,32,34,104,60,92,21
1884970947,TRUE,3492,22,85,14,67,4,72,97,59,32,46
1884970951,FALSE,840,48,15,67,73,94,29,96,86,8,41
1884970952,TRUE,1765,14,99,16,17,41,46,93,86,33,52
1884970953,FALSE,2391,56,72,22,104,46,60,9,61,57,75
1884970954,TRUE,2525,85,25,12,84,86,30,18,104,69,65
1884970955,FALSE,2996,72,14,7,96,50,54,26,68,11,85
1884970956,FALSE,2361,49,58,41,25,27,1,30,103,14,11
1884970957,FALSE,1458,59,5,14,81,17,71,20,36,7,8
1884970958,FALSE,2631,93,69,8,15,90,105,101,81,44,21
1884970959,TRUE,3425,49,14,8,47,23,35,4,28,70,85
1884970961,FALSE,2968,35,4,16,5,33,95,84,58,78,36
1884970962,TRUE,1715,57,53,99,62,14,97,10,1,72,41
1884970963,FALSE,3837,47,40,2,32,41,64,35,25,61,42
1884970964,FALSE,2394,73,41,64,23,8,74,51,94,20,33
1884970965,TRUE,2390,6,57,2,70,74,32,59,104,20,90
1884970966,TRUE,1515,70,32,33,101,15,102,38,13,53,48
1884970977,FALSE,2185,2,30,85,63,48,35,21,46,44,5
1884970978,TRUE,2548,2,22,30,42,94,43,12,21,77,32
1884970979,FALSE,1589,98,63,61,6,32,64,27,85,44,52
1884970980,TRUE,2227,46,36,21,102,41,14,56,100,93,16
1884970981,FALSE,1522,44,9,11,1,101,63,100,48,59,84
1884970982,TRUE,2508,14,100,6,44,26,90,76,68,8,10
1884970983,TRUE,2786,41,11,27,63,105,26,70,60,8,7
1884970984,TRUE,3242,16,21,27,22,103,6,75,10,2,46
1884970985,FALSE,2066,39,36,28,63,58,74,26,22,82,59
1884970986,TRUE,2376,5,36,76,106,74,46,100,90,109,96
1884970987,TRUE,2192,75,11,19,50,104,59,51,30,56,39
1884970988,FALSE,3633,25,81,4,68,62,97,76,54,86,14
1884970989,FALSE,2420,15,109,2,102,62,106,104,51,29,26
1884970990,TRUE,2190,40,82,67,21,74,53,84,48,14,63
1884970991,FALSE,2012,2,6,112,9,31,102,77,52,74,60
1884970992,FALSE,2211,95,8,7,69,47,1,32,27,70,35
1884970998,TRUE,2333,67,100,80,74,31,96,106,53,11,21
1884970999,FALSE,2369,70,14,4,74,86,29,8,17,36,34
1884971000,FALSE,2340,40,75,29,48,46,91,28,42,70,74
1884971001,FALSE,2356,46,50,25,82,21,11,74,44,83,85
1884971003,FALSE,3020,8,56,11,80,90,14,6,66,73,5
1884971004,FALSE,2309,35,9,73,7,32,102,22,51,44,104
